1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(100, 41), (100, 59)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
1,"[(51, 100), (49, 100)]"
